,VISIT_AREA_NM,ROAD_NM_ADDR,LOTNO_ADDR,SEARCH_ADDR,data-id
6544,콜마르,제주특별자치도 서귀포시 표선면 표선동서로 218,제주특별자치도 서귀포시 표선면 표선리 779-6,제주특별자치도 서귀포시 표선면 표선리 779-6,16960367
6545,표선민속 오일시장,제주특별자치도 서귀포시 표선면 표선동서로 203-1,제주특별자치도 서귀포시 표선면 표선리 1001-1,제주특별자치도 서귀포시 표선면 표선리 1001-1,189441196
6546,표선 도서관,제주특별자치도 서귀포시 표선면 표선백사로110번길 17-10,제주특별자치도 서귀포시 표선면 표선리 40-65,제주특별자치도 서귀포시 표선면 표선리 40-65,13577301
6547,표선 수산마트,제주특별자치도 서귀포시 표선면 표선중앙로110번길 3-4,제주특별자치도 서귀포시 표선면 표선리 843,제주특별자치도 서귀포시 표선면 표선리 843,19932902
6548,엄가네,제주특별자치도 제주시 애월읍 일주서로 6281,제주특별자치도 제주시 애월읍 애월리 562-2,제주특별자치도 제주시 애월읍 애월리 562-2,no
6549,레몬 비 안덕 상천점,제주특별자치도 서귀포시 안덕면 상천로 12,제주특별자치도 서귀포시 안덕면 상천리 480-25,제주특별자치도 서귀포시 안덕면 상천리 480-25,1900885624
6550,메가 MGC 커피 제주 송악산점,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,제주특별자치도 서귀포시 대정읍 상모리 131,제주특별자치도 서귀포시 대정읍 상모리 131,1227905463
6551,산짓물공원,,제주특별자치도 제주시 건입동 1344-1,제주특별자치도 제주시 건입동 1344-1,no
6552,루스트플레이스 칠성으로 점,제주특별자치도 제주시 중앙로7길 3,제주특별자치도 제주시 일도1동 1298-6,제주특별자치도 제주시 일도1동 1298-6,no
6553,아로제,제주특별자치도 제주시 노형7길 3-5,제주특별자치도 제주시 노형동 3799-7,제주특별자치도 제주시 노형동 3799-7,no
6554,디스퀘어 제주본점,제주특별자치도 제주시 오복4길 24,제주특별자치도 제주시 이도이동 1076-12,제주특별자치도 제주시 이도이동 1076-12,1246577570
6555,가문이 메,제주특별자치도 서귀포시 염돈로 63-6,제주특별자치도 서귀포시 강정동 1960-1,제주특별자치도 서귀포시 강정동 1960-1,1329511849
6556,롯데시네마 제주 삼화지구,제주특별자치도 제주시 삼봉로 11,제주특별자치도 제주시 삼양이동 1477-8,제주특별자치도 제주시 삼양이동 1477-8,1717855813
6557,우리 건어물,제주특별자치도 서귀포시 남원읍 남태해안로 105,제주특별자치도 서귀포시 남원읍 남원리 128-34,제주특별자치도 서귀포시 남원읍 남원리 128-34,1956233954
6558,모스키노 신세계 프리미엄 아웃렛 제주점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 서광리 산 24,1694457028
6559,환이네,제주특별자치도 서귀포시 안덕면 사계중앙로18번길 5,제주특별자치도 서귀포시 안덕면 사계리 2657-2,제주특별자치도 서귀포시 안덕면 사계리 2657-2,no
6560,엉클 통 김밥 법환점,제주특별자치도 서귀포시 월드컵로 8,제주특별자치도 서귀포시 강정동 231-2,제주특별자치도 서귀포시 강정동 231-2,38499611
6561,섬 돈가스,제주특별자치도 서귀포시 이어도로 1052,제주특별자치도 서귀포시 서호동 128,제주특별자치도 서귀포시 서호동 128,1185904346
6562,한촌설렁탕 제주 동광육거리점,제주특별자치도 서귀포시 안덕면 신화역사로 502,제주특별자치도 서귀포시 안덕면 동광리 810,제주특별자치도 서귀포시 안덕면 동광리 810,1833781834
6563,크로스핏 글라,제주특별자치도 제주시 아연로 443,제주특별자치도 제주시 오등동 611-1,제주특별자치도 제주시 오등동 611-1,1389430750
6564,카페 이오스,제주특별자치도 서귀포시 표선면 번영로 3361-32,제주특별자치도 서귀포시 표선면 하천리 1212-1,제주특별자치도 서귀포시 표선면 하천리 1212-1,1767249827
6565,선라이즈 135,제주특별자치도 서귀포시 성산읍 시흥상동로 135,제주특별자치도 서귀포시 성산읍 시흥리 1211-3,제주특별자치도 서귀포시 성산읍 시흥리 1211-3,1678139411
6566,시골 친구,제주특별자치도 서귀포시 표선면 가시로 419,제주특별자치도 서귀포시 표선면 가시리 987-6,제주특별자치도 서귀포시 표선면 가시리 987-6,60108958
6567,한라산 둘레길 사려니숲길,,제주특별자치도 제주시 조천읍 교래리 산 137-1,제주특별자치도 제주시 조천읍 교래리 산 137-1,13481066
6568,삼광 충전소,제주특별자치도 제주시 번영로 152,제주특별자치도 제주시 화북이동 3255-1,제주특별자치도 제주시 화북이동 3255-1,13424317
6569,편백 돈나무,제주특별자치도 서귀포시 안덕면 화순로 154-23,제주특별자치도 서귀포시 안덕면 화순리 1053-130,제주특별자치도 서귀포시 안덕면 화순리 1053-130,1051803971
6570,제주 산방식당 서귀점,제주특별자치도 서귀포시 소암로 25,제주특별자치도 서귀포시 서귀동 84-4,제주특별자치도 서귀포시 서귀동 84-4,1242115121
6571,벨루가,제주특별자치도 서귀포시 대정읍 영락하동로85번길 41-1,제주특별자치도 서귀포시 대정읍 영락리 2078-1,제주특별자치도 서귀포시 대정읍 영락리 2078-1,1867400386
6572,고부루 비어 컴퍼니,제주특별자치도 서귀포시 남성중로 171,제주특별자치도 서귀포시 서홍동 560,제주특별자치도 서귀포시 서홍동 560,1335586145
6573,미미 파스타,제주특별자치도 서귀포시 남원읍 하례학림로 24,제주특별자치도 서귀포시 남원읍 하례리 1689-2,제주특별자치도 서귀포시 남원읍 하례리 1689-2,1092896410
6574,포 하노이,제주특별자치도 제주시 애월읍 광령중길 133-2,제주특별자치도 제주시 애월읍 광령리 901-3,제주특별자치도 제주시 애월읍 광령리 901-3,1009842711
6575,맥파이브루잉컴퍼니 양조장탭룸,제주특별자치도 제주시 동회천1길 23,제주특별자치도 제주시 회천동 1309,제주특별자치도 제주시 회천동 1309,38350155
6576,맨도롱 밥집,제주특별자치도 제주시 애월읍 하소로 361,제주특별자치도 제주시 애월읍 장전리 385-4,제주특별자치도 제주시 애월읍 장전리 385-4,16870289
6577,오늘도 스무 살,제주특별자치도 서귀포시 중앙로 185,제주특별자치도 서귀포시 서홍동 307-10,제주특별자치도 서귀포시 서홍동 307-10,1659988459
6578,포비 제주점,제주특별자치도 서귀포시 안덕면 사계북로41번길 79,제주특별자치도 서귀포시 안덕면 사계리 3058,제주특별자치도 서귀포시 안덕면 사계리 3058,no
6579,화순 목욕탕,제주특별자치도 서귀포시 안덕면 화순중앙로 76,제주특별자치도 서귀포시 안덕면 화순리 345,제주특별자치도 서귀포시 안덕면 화순리 345,16956687
6580,하도 어촌체험마을,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,제주특별자치도 제주시 구좌읍 하도리 22-10,제주특별자치도 제주시 구좌읍 하도리 22-10,1305961045
6581,세화항,,제주특별자치도 서귀포시 표선면 세화리,제주특별자치도 서귀포시 표선면 세화리,19519383
6582,남쪽바람,제주특별자치도 서귀포시 남원읍 태수로143번길 133-4,제주특별자치도 서귀포시 남원읍 태흥리 1856-1,제주특별자치도 서귀포시 남원읍 태흥리 1856-1,1944082569
6583,동홍 주공 4단지 아파트,제주특별자치도 서귀포시 태평로512번길 10,제주특별자치도 서귀포시 동홍동 355-1,제주특별자치도 서귀포시 동홍동 355-1,16908342
6584,수목원 테마파크 수목원길,제주특별자치도 제주시 은수길 69,제주특별자치도 제주시 연동 1320,제주특별자치도 제주시 연동 1320,30811752
6585,제주 삼화 사랑으로 부영 5차 아파트,제주특별자치도 제주시 화삼로 166,제주특별자치도 제주시 삼양이동 2333,제주특별자치도 제주시 삼양이동 2333,35143241
6586,프리튀르,제주특별자치도 서귀포시 안덕면 중산간서로 1810,제주특별자치도 서귀포시 안덕면 서광리 274-9,제주특별자치도 서귀포시 안덕면 서광리 274-9,1442696627
6587,우인장,제주특별자치도 제주시 신성로 107-1,제주특별자치도 제주시 이도이동 1186-24,제주특별자치도 제주시 이도이동 1186-24,no
6588,올리브영 서귀포 광장점,제주특별자치도 서귀포시 일주동로 8666,제주특별자치도 서귀포시 동홍동 1542-1,제주특별자치도 서귀포시 동홍동 1542-1,1070005455
6589,서귀포 칠십리시공원 주차장,,제주특별자치도 서귀포시 서홍동 572,제주특별자치도 서귀포시 서홍동 572,20344693
6590,KBS제주 삼매봉 중계소,제주특별자치도 서귀포시 남성로115번길 53,제주특별자치도 서귀포시 서홍동 822-1,제주특별자치도 서귀포시 서홍동 822-1,17053588
6591,월평마을 아왜낭목 쉼터,,제주특별자치도 서귀포시 월평동 738,제주특별자치도 서귀포시 월평동 738,no
6592,한국건강관리협회 제주지부,제주특별자치도 제주시 연북로 111,제주특별자치도 제주시 연동 1375,제주특별자치도 제주시 연동 1375,12334727
6593,제주시 탐라도서관,제주특별자치도 제주시 정원로 50,제주특별자치도 제주시 노형동 3812-1,제주특별자치도 제주시 노형동 3812-1,11592362
6594,그 뒤,제주특별자치도 제주시 성지로 63,제주특별자치도 제주시 일도일동 1049-2,제주특별자치도 제주시 일도일동 1049-2,no
6595,한라도서관,제주특별자치도 제주시 오남로 221,제주특별자치도 제주시 오라이동 899-3,제주특별자치도 제주시 오라이동 899-3,12995725
6596,미미고 찹쌀 꽈배기 제주 연동점,제주특별자치도 제주시 연동7길 14,제주특별자치도 제주시 연동 272-12,제주특별자치도 제주시 연동 272-12,1041965225
6597,신산 나들목 식당,제주특별자치도 서귀포시 성산읍 일주동로 5100,제주특별자치도 서귀포시 성산읍 신산리 974-6,제주특별자치도 서귀포시 성산읍 신산리 974-6,21357868
6598,제주꿈바당 어린이도서관,제주특별자치도 제주시 연오로 140,제주특별자치도 제주시 연동 463,제주특별자치도 제주시 연동 463,1374097368
6599,노형삼대국수,제주특별자치도 제주시 노형13길 11,제주특별자치도 제주시 노형동 3791-7,제주특별자치도 제주시 노형동 3791-7,32324861
6600,로마인 펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2498,제주특별자치도 제주시 구좌읍 종달리 624,제주특별자치도 제주시 구좌읍 종달리 624,1592268806
6601,언덕 산방 도서관,제주특별자치도 서귀포시 안덕면 화순서서로 44,제주특별자치도 서귀포시 안덕면 화순리 1963,제주특별자치도 서귀포시 안덕면 화순리 1963,13577319
6602,안덕 교회,제주특별자치도 서귀포시 안덕면 화순재남로 31-18,제주특별자치도 서귀포시 안덕면 화순리 1132,제주특별자치도 서귀포시 안덕면 화순리 1132,16955933
6603,하귀농협 장례식장,제주특별자치도 제주시 애월읍 애조로 405,제주특별자치도 제주시 애월읍 광령리 3672-1,제주특별자치도 제주시 애월읍 광령리 3672-1,20973323
6604,마룬 블루,제주특별자치도 서귀포시 남원읍 태위로 27,제주특별자치도 서귀포시 남원읍 위미리 4147-4,제주특별자치도 서귀포시 남원읍 위미리 4147-4,1126689220
6605,옥돔 마을,,제주특별자치도 서귀포시 남원읍 태흥리,제주특별자치도 서귀포시 남원읍 태흥리,1449713374
6606,당산봉,,제주특별자치도 제주시 한경면 용수리 산 28,제주특별자치도 제주시 한경면 용수리 산 28,no
6607,서아네 식당,제주특별자치도 제주시 한경면 칠전로 140,제주특별자치도 제주시 한경면 고산리 1729,제주특별자치도 제주시 한경면 고산리 1729,1406791331
6608,제주 고산리 유적 안내센터,제주특별자치도 제주시 한경면 노을해안로 1100,제주특별자치도 제주시 한경면 고산리 3650-1,제주특별자치도 제주시 한경면 고산리 3650-1,1436592433
6609,컴포즈커피 제주 차귀도점,제주특별자치도 제주시 한경면 노을해안로 1161-2,제주특별자치도 제주시 한경면 고산리 3616-24,제주특별자치도 제주시 한경면 고산리 3616-24,1745320532
